2012,2013,2014,2015,2018,BEAT,BIAS TYPE,Bias Category (Sheet1),Bias,2017,Placeholder,Incomplete Qtr,Conditional Formatting,2016,Row Total,"""""",Category,Definition,GO Number,Geometry,Incident Date,Mcpp,New Offense Label?,Number of Records,OFFENSE GROUP,PRECINCT,OFFENSE GROUP.,OFFENSE CATEGORY,Reported Offense,Sheet,Specific Bias Type,Table Name,Neighborho,Precinct,St Area Sh,St Length
0,0,0,0,1,K2,LGBTQ Only,,Gay,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-407019,POLYGON,10/30/2018,PIONEER SQUARE,N,1,Society,WEST,Society,Disturbance,DISTURBANCE-OTH,2018,Gay,2018,PIONEER SQUARE,W,17196131.8,19578.62606
0,0,0,0,1,M2,LGBTQ Only,,Gay/Lesbian,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-404444,POLYGON,10/29/2018,DOWNTOWN COMMERCIAL,N,1,Society,WEST,Society,Misdemeanor Warrant/Arrest,WARRARR-MISDEMEANOR,2018,Gay/Lesbian,2018,DOWNTOWN COMMERCIAL,W,17323403.09,20647.66876
0,0,0,0,1,M3,LGBTQ Only,,Gay/Lesbian,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-170530,POLYGON,5/13/2018,DOWNTOWN COMMERCIAL,N,1,Society,WEST,Society,Crisis,CRISIS,2018,Gay/Lesbian,2018,DOWNTOWN COMMERCIAL,W,17323403.09,20647.66876
0,0,0,0,1,Q1,LGBTQ Only,,Gay/Lesbian,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-162855,POLYGON,5/8/2018,MAGNOLIA,N,1,Society,WEST,Society,Disturbance,DISTURBANCE-OTH,2018,Gay/Lesbian,2018,MAGNOLIA,W,180449287.4,58792.06851
0,0,0,0,1,Q3,LGBTQ Only,,Gay,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-279382,POLYGON,7/28/2018,QUEEN ANNE,N,1,Society,WEST,Society,Bias Incident,BIAS INCIDENT,2018,Gay,2018,QUEEN ANNE,W,105096226.9,46622.57468
0,0,0,0,1,K1,Multiple Categories,,Other Race/Ethnicity/Ancestry,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-248004,POLYGON,7/6/2018,DOWNTOWN COMMERCIAL,N,1,Society,WEST,Society,Disturbance,DISTURBANCE-OTH,2018,Other Race/Ethnicity/Ancestry,2018,DOWNTOWN COMMERCIAL,W,17323403.09,20647.66876
0,0,0,0,1,D1,Race Only,,Black,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-285246,POLYGON,8/2/2018,BELLTOWN,N,1,Society,WEST,Society,Bias Incident,BIAS INCIDENT,2018,Black,2018,BELLTOWN,W,13262023.28,17851.41917
0,0,0,0,1,D1,Race Only,,Black,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-95322,POLYGON,3/16/2018,BELLTOWN,N,1,Society,WEST,Society,Dispute,DISPUTE-OTH,2018,Black,2018,BELLTOWN,W,13262023.28,17851.41917
0,0,0,0,1,D1,Race Only,,Asian,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-114112,POLYGON,3/31/2018,BELLTOWN,N,1,Society,WEST,Society,Disturbance,DISTURBANCE-OTH,2018,Asian/Pacific Islander,2018,BELLTOWN,W,13262023.28,17851.41917
0,0,0,0,1,D1,Race Only,,Black,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-438713,POLYGON,11/23/2018,BELLTOWN,N,1,Society,WEST,Society,Harassment,HARASSMENT,2018,Black,2018,BELLTOWN,W,13262023.28,17851.41917
0,0,0,0,1,D2,Race Only,,Black,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-191360,POLYGON,5/27/2018,SLU/CASCADE,N,1,Society,WEST,Society,Bias Incident,BIAS INCIDENT,2018,Black,2018,SLU/CASCADE,W,31657305.5,29369.50227
0,0,0,0,1,D3,Race Only,,Black,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-14776,POLYGON,1/12/2018,SLU/CASCADE,N,1,Person,WEST,Person,Assault,ASSLT-NONAGG,2018,Black,2018,SLU/CASCADE,W,31657305.5,29369.50227
0,0,0,0,1,D3,Race Only,,Black,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-460745,POLYGON,12/10/2018,SLU/CASCADE,N,1,Society,WEST,Society,Disturbance,DISTURBANCE-OTH,2018,Black,2018,SLU/CASCADE,W,31657305.5,29369.50227
0,0,0,0,1,K1,Race Only,,Asian,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-223823,POLYGON,6/19/2018,DOWNTOWN COMMERCIAL,N,1,Person,WEST,Person,Assault,ASSLT-NONAGG,2018,Asian/Pacific Islander,2018,DOWNTOWN COMMERCIAL,W,17323403.09,20647.66876
0,0,0,0,1,K2,Race Only,,"Black, White",0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-62203,POLYGON,2/19/2018,CHINATOWN/INTERNATIONAL DISTRICT,N,1,Society,WEST,Society,Disturbance,DISTURBANCE-OTH,2018,"Black, White",2018,CHINATOWN/INTERNATIONAL DISTRICT,W,10421785.37,15234.18211
0,0,0,0,1,K2,Race Only,,Black,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-265549,POLYGON,7/19/2018,DOWNTOWN COMMERCIAL,N,1,Society,WEST,Society,Bias Incident,BIAS INCIDENT,2018,Black,2018,DOWNTOWN COMMERCIAL,W,17323403.09,20647.66876
0,0,0,0,1,K2,Race Only,,Black,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-141059,POLYGON,4/22/2018,DOWNTOWN COMMERCIAL,N,1,Society,WEST,Society,Disturbance,DISTURBANCE-OTH,2018,Black,2018,DOWNTOWN COMMERCIAL,W,17323403.09,20647.66876
0,0,0,0,1,K2,Race Only,,Black,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-25939,POLYGON,1/22/2018,DOWNTOWN COMMERCIAL,N,1,Society,WEST,Society,Trespass,TRESPASS,2018,Black,2018,DOWNTOWN COMMERCIAL,W,17323403.09,20647.66876
0,0,0,0,1,K2,Race Only,,Black,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-104169,POLYGON,3/24/2018,PIONEER SQUARE,N,1,Society,WEST,Society,Bias Incident,BIAS INCIDENT,2018,Black,2018,PIONEER SQUARE,W,17196131.8,19578.62606
0,0,0,0,1,K2,Race Only,,Black,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-289124,POLYGON,8/4/2018,PIONEER SQUARE,N,1,Society,WEST,Society,Crisis,CRISIS,2018,Black,2018,PIONEER SQUARE,W,17196131.8,19578.62606
0,0,0,0,1,K2,Race Only,,White,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-352848,POLYGON,9/21/2018,PIONEER SQUARE,N,1,Society,WEST,Society,Crisis,CRISIS,2018,White,2018,PIONEER SQUARE,W,17196131.8,19578.62606
0,0,0,0,1,K2,Race Only,,Black,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-215073,POLYGON,6/13/2018,PIONEER SQUARE,N,1,Society,WEST,Society,Trespass,TRESPASS,2018,Black,2018,PIONEER SQUARE,W,17196131.8,19578.62606
0,0,0,0,1,K3,Race Only,,Black,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-243649,POLYGON,7/3/2018,CHINATOWN/INTERNATIONAL DISTRICT,N,1,Society,WEST,Society,Disturbance,DISTURBANCE-OTH,2018,Black,2018,CHINATOWN/INTERNATIONAL DISTRICT,W,10421785.37,15234.18211
0,0,0,0,1,K3,Race Only,,Black,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-395300,POLYGON,10/22/2018,PIONEER SQUARE,N,1,Society,WEST,Society,Bias Incident,BIAS INCIDENT,2018,Black,2018,PIONEER SQUARE,W,17196131.8,19578.62606
0,0,0,0,1,M1,Race Only,,Black,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-73163,POLYGON,2/28/2018,DOWNTOWN COMMERCIAL,N,1,Society,WEST,Society,Bias Incident,BIAS INCIDENT,2018,Black,2018,DOWNTOWN COMMERCIAL,W,17323403.09,20647.66876
0,0,0,0,1,M1,Race Only,,Black,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-355511,POLYGON,9/23/2018,DOWNTOWN COMMERCIAL,N,1,Society,WEST,Society,Crisis,CRISIS,2018,Black,2018,DOWNTOWN COMMERCIAL,W,17323403.09,20647.66876
0,0,0,0,1,M2,Race Only,,Black,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-116402,POLYGON,4/3/2018,DOWNTOWN COMMERCIAL,N,1,Society,WEST,Society,Harassment,HARASSMENT,2018,Black,2018,DOWNTOWN COMMERCIAL,W,17323403.09,20647.66876
0,0,0,0,1,M2,Race Only,,Black,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-195604,POLYGON,5/30/2018,DOWNTOWN COMMERCIAL,N,1,Society,WEST,Society,Trespass,TRESPASS,2018,Black,2018,DOWNTOWN COMMERCIAL,W,17323403.09,20647.66876
0,0,0,0,1,M3,Race Only,,Black,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-180872,POLYGON,5/20/2018,DOWNTOWN COMMERCIAL,N,1,Society,WEST,Society,Bias Incident,BIAS INCIDENT,2018,Black,2018,DOWNTOWN COMMERCIAL,W,17323403.09,20647.66876
0,0,0,0,1,M3,Race Only,,White,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-484303,POLYGON,12/29/2018,DOWNTOWN COMMERCIAL,N,1,Society,WEST,Society,Bias Incident,BIAS INCIDENT,2018,White,2018,DOWNTOWN COMMERCIAL,W,17323403.09,20647.66876
0,0,0,0,1,M3,Race Only,,Black,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-404845,POLYGON,10/29/2018,DOWNTOWN COMMERCIAL,N,1,Society,WEST,Society,Disturbance,DISTURBANCE-OTH,2018,Black,2018,DOWNTOWN COMMERCIAL,W,17323403.09,20647.66876
0,0,0,0,1,M3,Race Only,,White,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-23579,POLYGON,1/19/2018,DOWNTOWN COMMERCIAL,N,1,Society,WEST,Society,Suspicious Circumstance,SUSPICIOUS CIRCUMSTANCE,2018,White,2018,DOWNTOWN COMMERCIAL,W,17323403.09,20647.66876
0,0,0,0,1,M3,Race Only,,Hispanic/Latino,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-288260,POLYGON,8/4/2018,DOWNTOWN COMMERCIAL,N,1,Society,WEST,Society,Trespass,TRESPASS,2018,Hispanic/Latino,2018,DOWNTOWN COMMERCIAL,W,17323403.09,20647.66876
0,0,0,0,1,Q1,Race Only,,Black,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-90080,POLYGON,3/12/2018,MAGNOLIA,N,1,Society,WEST,Society,Bias Incident,BIAS INCIDENT,2018,Black,2018,MAGNOLIA,W,180449287.4,58792.06851
0,0,0,0,1,Q2,Race Only,,Asian,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-308008,POLYGON,8/18/2018,QUEEN ANNE,N,1,Society,WEST,Society,Disturbance,DISTURBANCE-OTH,2018,Asian/Pacific Islander,2018,QUEEN ANNE,W,105096226.9,46622.57468
0,0,0,0,1,Q3,Race Only,,Black,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-188850,POLYGON,5/25/2018,QUEEN ANNE,N,1,Society,WEST,Society,Disturbance,DISTURBANCE-OTH,2018,Black,2018,QUEEN ANNE,W,105096226.9,46622.57468
0,0,0,0,1,Q3,Race Only,,Hispanic/Latino,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-462446,POLYGON,12/12/2018,QUEEN ANNE,N,1,Society,WEST,Society,Harassment,MALICIOUS HARASSMENT,2018,Hispanic/Latino,2018,QUEEN ANNE,W,105096226.9,46622.57468
0,0,0,0,1,M3,Religion Only,,Jehovah's Witness,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-93843,POLYGON,3/15/2018,DOWNTOWN COMMERCIAL,N,1,Society,WEST,Society,Harassment,HARASSMENT,2018,Jehovah's Witness,2018,DOWNTOWN COMMERCIAL,W,17323403.09,20647.66876
0,0,0,0,1,Q2,Religion Only,,Jewish,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-339989,POLYGON,9/10/2018,QUEEN ANNE,N,1,Society,WEST,Society,Bias Incident,BIAS INCIDENT,2018,Jewish,2018,QUEEN ANNE,W,105096226.9,46622.57468
0,0,0,0,1,Q3,Religion Only,,Jewish,0,0,Complete Quarters,A,0,1,,NON-CRIMINAL BIAS INCIDENTS,,2018-908411,POLYGON,9/8/2018,QUEEN ANNE,N,1,Society,WEST,Property,Property Damage,PROPERTY DAMAGE - GRAFFITI,2018,Jewish,2018,QUEEN ANNE,W,105096226.9,46622.57468
